Month,Age,Occupation,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Customer_ID_Number,Binary_credit_mix,Credit_History_Age_by_year,No Loan,Auto Loan,Credit-Builder Loan,Debt Consolidation Loan,Home Equity Loan,Mortgage Loan,Not Specified,Payday Loan,Personal Loan,Student Loan
1,45.0,9.0,94330.83,3,4,9,6.0,8,14.0,15.93,7.0,185.98,25.36,2,243.95,386.35,4,447.39,9731,0,18.0,0,1,0,0,0,1,1,1,0,0
3,30.0,10.0,112302.04,4,6,6,3.0,12,14.0,7.39,6.0,734.94,29.31,1,10723.0,212.34,1,679.95,11308,1,30.0,0,1,0,0,0,0,0,0,0,1
4,19.0,5.0,17686.19,9,9,19,6.0,31,19.0,20.04,9.0,2994.45,34.52,2,21204.0,86.81,4,266.28,2669,0,10.0,0,0,1,1,1,0,1,0,0,1
1,47.0,4.0,35171.34,1,3,3,0.0,14,7.0,0.75,0.0,754.93,38.37,1,0.0,192.54,5,374.06,1786,1,31.0,1,0,0,0,0,0,0,0,0,0
3,25.0,4.0,69941.9,4,6,14,4.0,19,10.0,9.81,8.0,375.97,25.49,0,218.56,206.73,2,401.36,2020,0,22.0,0,0,1,0,1,1,1,0,0,0
1,43.0,14.0,126530.4,1,5,5,2.0,11,0.0,3.54,8.0,953.26,23.91,0,140.49,1042.37,5,150.66,3258,1,28.0,0,1,1,0,0,0,0,0,0,0
3,37.0,11.0,31751.83,5,4,18,3.0,24,12.0,18.76,8.0,110.73,32.39,2,58.01,137.76,6,351.73,6419,0,24.0,0,0,1,0,0,0,0,1,0,1
3,39.0,9.0,16533.7,7,6,33,7.0,33,19.0,28.15,11.0,3707.41,33.49,2,78.56,71.6,6,249.43,11102,0,8.0,0,0,0,0,1,0,1,1,0,1
1,28.0,15.0,28193.38,6,3,2,4.0,30,20.0,-3.08,4.0,1099.7,29.83,1,93.38,45.37,1,365.59,1333,0,17.0,0,0,1,0,0,0,1,0,0,1
4,31.0,9.0,20804.18,10,8,22,8.0,32,0.0,21.44,13.0,3804.18,38.48,2,134.89,49.81,5,246.87,6971,0,13.0,0,0,1,0,1,0,0,1,1,0
4,40.0,10.0,20877.69,8,3,16,4.0,26,15.0,6.89,5.0,560.41,24.01,1,58.42,20.85,1,346.31,5839,0,24.0,0,1,0,0,0,1,0,0,0,1
2,23.0,12.0,83126.24,9,8,34,282.0,62,17.0,4.56,8.0,2331.17,30.46,2,487.13,85.38,1,640.92,10787,0,9.0,0,0,0,0,1,0,1,0,0,1
1,36.0,15.0,31941.88,5,6,16,0.0,11,13.0,4.9,6.0,1048.97,38.16,1,0.0,54.88,3,457.8,8240,0,20.0,1,0,0,0,0,0,0,0,0,0
3,18.0,13.0,75857.6,6,5,31,9.0,44,24.0,3.24,11.0,4673.3,28.05,2,485.24,146.39,2,278.02,7406,0,4.0,0,0,1,0,1,1,1,0,0,0
2,38.0,15.0,17971.0,7,3,7,3.0,24,13.0,11.09,3.0,1282.79,26.3,1,41.39,36.07,5,340.9,7995,1,22.0,0,0,0,1,0,1,1,0,0,0
1,49.0,8.0,93790.65,0,7,10,4.0,6,5.0,1.84,7.0,78.41,34.57,1,183.21,241.05,4,610.22,7524,1,18.0,0,1,0,0,0,0,0,1,0,0
1,31.0,1.0,59971.42,8,5,6,3.0,11,20.0,0.52,4.0,203.03,32.21,0,107.94,,2,455.56,152,0,20.0,0,0,0,1,1,0,0,0,0,1
2,42.0,1.0,23692.52,5,3,8,0.0,27,12.0,10.69,5.0,915.87,29.07,2,0.0,132.23,4,348.21,10814,0,31.0,1,0,0,0,0,0,0,0,0,0
4,36.0,11.0,8858.41,6,8,26,2.0,27,8.0,2.99,15.0,2431.08,30.8,2,8.56,54.07,5,319.58,9189,0,14.0,0,0,0,0,0,0,1,1,0,0
2,26.0,9.0,121237.53,3,6,4,3.0,7,3.0,8.66,6.0,684.03,36.45,1,232.06,206.53,2,810.92,2092,1,30.0,0,0,0,1,1,0,1,0,0,0
4,32.0,9.0,59241.38,4,5,9,3.0,7,10.0,6.0,5.0,690.12,29.77,1,128.93,314.42,3,298.53,2018,1,24.0,0,1,0,1,0,0,0,0,1,0
2,29.0,3.0,43067.01,8,6,28,9.0,36,19.0,23.35,13.0,4279.61,31.49,2,258.92,163.37,3,186.61,4092,0,14.0,0,0,1,1,1,1,0,1,0,1
1,41.0,15.0,19026.7,8,6,31,6.0,33,13.0,29.75,13.0,3232.75,38.89,2,54.4,35.68,3,356.88,10271,0,9.0,0,0,0,1,0,1,0,1,1,1
1,37.0,13.0,66560.22,5,7,20,2.0,28,16.0,7.93,0.0,837.34,37.48,2,80.29,109.95,3,606.73,3633,0,31.0,0,0,0,0,0,0,0,1,0,1
1,22.0,14.0,7085.39,9,7,16,6.0,51,18.0,22.03,10.0,3988.68,29.25,2,82.7,17.08,4,293.77,5666,0,13.0,0,0,1,0,1,0,0,1,1,1
2,45.0,1.0,15989.08,5,4,2,4.0,10,15.0,0.5,3.0,665.82,37.75,1,33.8,106.24,5,248.61,805,1,19.0,0,1,1,0,0,1,0,0,0,0
4,32.0,4.0,22751.59,7,5,12,4.0,13,14.0,6.75,3.0,1429.63,31.0,1,38.35,71.93,2,315.72,2461,0,21.0,0,0,1,0,1,0,0,0,1,0
3,29.0,3.0,15649.3,5,7,15,2.0,18,14.0,18.32,9.0,1960.58,34.59,2,14.56,28.78,3,363.57,3674,0,18.0,0,0,0,0,0,1,0,0,0,1
4,35.0,2.0,16587.02,4,6,7,1.0,10,7.0,6.21,6.0,581.12,25.17,1,107.12,80.63,6,363.4,12196,1,20.0,0,0,0,0,0,0,0,1,0,0
3,50.0,3.0,40038.58,4,3,3,0.0,2,8.0,7.25,8.0,16.88,32.92,1,0.0,101.75,2,484.11,10249,1,21.0,1,0,0,0,0,0,0,0,0,0
3,20.0,6.0,16156.82,4,6,8,1.0,29,8.0,5.52,9.0,1008.58,30.27,1,11.08,104.01,4,274.85,11878,1,19.0,0,0,0,1,0,0,0,0,0,0
1,44.0,3.0,69571.3,5,7,2,0.0,10,3.0,0.98,5.0,36.92,26.55,1,0.0,743.04,6,127.52,8921,1,23.0,1,0,0,0,0,0,0,0,0,0
2,38.0,5.0,17421.64,3,3,13,4.0,27,12.0,12.61,7.0,1442.1,38.33,2,31.2,39.29,2,344.09,11078,0,6.0,0,0,0,0,0,1,1,0,1,1
4,53.0,9.0,17357.21,1,4,1,4.0,0,12.0,9.07,6.0,1076.46,29.66,1,40.98,57.47,2,310.39,3535,1,30.0,0,0,0,0,1,1,0,1,0,0
2,34.0,10.0,71565.54,8,5,10,3.0,13,17.0,10.64,4.0,655.05,31.73,1,140.58,586.53,5,169.06,5646,1,22.0,0,0,1,0,0,0,0,1,0,0
1,38.0,14.0,21833.79,5,4,6,4.0,14,11.0,7.53,8.0,14.56,27.82,1,71.28,47.35,3,322.82,5220,1,24.0,0,1,0,0,0,1,0,1,0,0
3,36.0,5.0,77470.14,1,1,6,2.0,0,1.0,8.05,5.0,262.72,33.84,1,65.56,,4,594.2,1341,1,31.0,0,0,1,0,0,0,0,0,0,0
3,51.0,10.0,29097.82,6,6,11,4.0,18,13.0,13.79,5.0,1079.72,24.1,2,82.28,58.65,1,338.95,922,0,17.0,0,0,1,0,0,0,1,0,1,1
3,42.0,15.0,90285.33,1,4,11,3.0,11,3.0,2.88,4.0,570.82,34.05,1,739.61,53.97,1,798.46,9931,1,20.0,0,0,0,0,0,0,0,1,0,1
2,19.0,2.0,39977.21,4,7,11,0.0,13,10.0,4.62,4.0,832.09,35.77,1,0.0,34.84,1,563.51,12477,1,30.0,1,0,0,0,0,0,0,0,0,0
4,30.0,5.0,19938.73,7,5,19,8.0,56,1514.0,24.26,10.0,4203.56,35.37,2,111.97,18.34,1,291.05,10866,0,13.0,0,1,0,0,1,0,1,0,1,1
2,25.0,10.0,39628.99,4,6,7,2.0,23,5.0,13.5,7.0,502.38,36.86,1,35.1,,4,349.73,12500,1,32.0,0,1,0,0,0,0,0,0,0,1
4,34.0,6.0,41329.56,2,3,7,1.0,2,10.0,13.66,7.0,1245.01,23.2,1,20.55,436.68,6,174.88,12488,1,24.0,0,0,0,0,0,0,1,0,0,0
1,42.0,9.0,88709.79,4,5,11,0.0,15,12.0,9.09,2.0,1452.43,24.75,1,0.0,677.94,4,355.71,6727,1,24.0,1,0,0,0,0,0,0,0,0,0
4,20.0,14.0,32186.31,4,1,2,1.0,15,13.0,8.75,6.0,305.84,26.99,1,19.71,63.14,2,462.87,1896,1,27.0,0,0,0,0,0,1,0,0,0,0
4,21.0,15.0,49178.48,8,4,9,4.0,19,17.0,17.98,5.0,1484.58,35.58,2,116.02,148.47,2,382.73,912,0,27.0,0,0,0,1,0,0,0,1,1,1
4,46.0,2.0,34980.21,5,7,18,4.0,30,8.0,7.97,6.0,937.32,35.72,1,66.8,234.91,5,239.89,11722,0,27.0,0,0,0,1,1,1,0,0,1,0
3,29.0,10.0,142177.84,5,1,12,3.0,14,5.0,3.41,5.0,483.13,33.08,1,322.88,945.07,5,206.77,607,1,17.0,0,1,0,0,1,0,0,0,0,1
1,35.0,13.0,14489.48,5,4,8,0.0,0,4.0,1.58,2.0,759.09,30.56,1,0.0,169.89,6,265.86,4062,1,19.0,1,0,0,0,0,0,0,0,0,0
2,29.0,9.0,31959.4,8,10,28,9.0,38,20.0,29.29,9.0,2753.45,26.29,2,140.94,72.21,4,243.7,4555,0,6.0,0,1,1,1,0,0,0,1,1,1
3,33.0,11.0,97009.44,1,7,2,0.0,11,0.0,0.53,3.0,472.88,35.09,1,0.0,176.7,1,889.01,3748,1,22.0,1,0,0,0,0,0,0,0,0,0
3,36.0,12.0,7167.0,9,7,30,6.0,57,23.0,26.23,12.0,2737.74,32.05,0,30.75,24.51,2,263.27,8995,0,2.0,0,1,1,0,1,1,1,1,0,0
1,23.0,6.0,18671.92,2,7,11,4.0,25,7.0,7.71,5.0,438.75,23.65,1,57.16,90.99,6,296.55,4560,1,21.0,0,0,0,1,0,1,1,1,0,0
4,38.0,15.0,94053.57,4,4,14,3.0,22,9.0,11.96,3.0,815.38,39.03,1,80870.0,63.67,1,774.68,3469,0,27.0,0,1,0,0,0,0,1,0,1,0
1,40.0,12.0,16451.96,8,5,27,6.0,53,23.0,19.9,8.0,3137.43,25.69,2,71.61,22.86,2,279.92,9026,0,3.0,0,0,1,1,1,1,0,1,0,0
2,28.0,11.0,112671.27,2,4,12,0.0,11,6.0,7.58,8.0,1221.91,31.7,1,0.0,740.86,5,484.57,10893,1,27.0,1,0,0,0,0,0,0,0,0,0
3,21.0,7.0,15961.54,5,2,11,2.0,3,6.0,6.88,0.0,26.42,28.03,1,21.25,160.51,6,235.16,4786,1,20.0,0,0,1,0,0,0,1,0,0,0
4,37.0,13.0,42171.98,2,7,10,3.0,4,10.0,2.58,6.0,556.91,36.58,1,102.76,214.14,4,329.53,35,1,22.0,0,1,0,0,0,0,1,0,0,0
4,26.0,15.0,18478100.0,7,6,20,0.0,17,12.0,8.12,,527.85,30.83,2,0.0,218.77,3,430.56,7606,0,18.0,1,0,0,0,0,0,0,0,0,0
1,48.0,11.0,94554.87,2,6,2,0.0,8,1.0,9.24,3.0,1487.9,41.08,1,0.0,470.53,3,580.93,124,1,22.0,1,0,0,0,0,0,0,0,0,0
4,49.0,6.0,19848.37,5,3,2315,2.0,12,10.0,7.38,8.0,1278.69,28.96,0,23.25,16.32,1,390.93,736,1,33.0,0,1,0,0,0,0,0,0,1,0
4,46.0,12.0,20929.29,5,3,9,3.0,14,6.0,1.99,9.0,858.09,38.22,1,40.4,72.62,5,337.4,4447,1,22.0,0,0,0,1,0,0,0,1,0,1
3,46.0,7.0,17708.33,8,9,23,7.0,26,22.0,7.81,1749.0,2250.37,24.07,2,64.02,90.28,4,284.97,3651,0,14.0,0,1,0,1,1,0,0,1,1,0
4,54.0,10.0,42048.24,6,4,5,2.0,22,8.0,9.54,4.0,975.52,39.07,0,442.77,377.31,6,234.91,712,1,29.0,0,1,0,0,0,0,0,0,1,0
2,37.0,5.0,75650.04,10,6,15,6.0,23,19.0,28.83,10.0,2525.56,31.97,2,327.53,98.66,1,427.22,731,0,7.0,0,0,0,0,1,0,1,0,1,0
3,27.0,9.0,75804.94,0,1,10,3.0,5,7.0,7.89,5.0,330.82,33.61,1,141.29,525.82,4,214.9,2940,1,32.0,0,0,1,0,1,1,0,0,0,0
2,45.0,5.0,28766.28,4,3,3,2.0,7,4.0,4.51,3.0,263.42,38.05,1,45.69,47.29,1,405.24,6603,1,20.0,0,1,0,0,0,0,1,0,0,0
2,24.0,4.0,14790.96,5,7,17,1.0,5,18.0,10.64,8.0,1382.27,37.29,2,10.9,54.11,4,341.95,1313,0,6.0,0,0,1,0,0,0,0,0,0,0
2,20.0,15.0,56304.16,5,7,13,5.0,18,14.0,14.8,11.0,1171.42,28.24,2,2221.0,61.1,1,467.21,2910,0,16.0,0,0,0,0,0,1,0,1,1,1
3,45.0,7.0,114897.2,3,5,11,4.0,5,9.0,10.68,7.0,620.8,32.4,1,338.04,688.7,6,196.63,11714,1,20.0,0,1,0,0,0,0,1,0,1,0
3,25.0,7.0,82135.84,10,10,29,6.0,50,23.0,21.89,11.0,4606.81,36.45,2,214.84,493.78,4,231.35,9574,0,4.0,0,0,0,1,0,0,1,1,1,0
2,19.0,14.0,16644.37,6,7,28,2.0,44,24.0,7.16,10.0,1415.11,36.74,2,16.25,104.25,5,327.2,1082,0,18.0,0,0,0,0,1,0,1,0,0,0
1,29.0,2.0,32842.44,5,3,5,3.0,21,0.0,16.08,8.0,1399.25,40.71,0,48.04,134.59,3,367.96,6259,0,32.0,0,0,0,1,1,0,0,1,0,0
3,55.0,12.0,18672.76,4,4,6,3.0,5,1.0,5.68,2.0,785.46,38.6,1,23.98,61.74,2,319.98,7233,1,22.0,0,1,0,1,0,0,0,1,0,0
2,36.0,12.0,64173.56,7,4,11,2.0,12,17.0,6.66,3.0,497.23,36.54,1,68.35,134.52,2,563.51,3660,0,30.0,0,0,1,0,0,0,0,0,0,1
1,27.0,1.0,38624.06,0,5,11,4.0,1,10.0,4.19,6.0,1394.46,24.89,0,78.45,206.4,6,309.52,3678,1,16.0,0,0,1,1,1,0,0,0,0,1
4,35.0,1.0,77463.99,7,6,15,2.0,29,15.0,2.42,4.0,451.63,28.84,1,80.88,348.12,6,499.84,4443,0,17.0,0,1,0,1,0,0,0,0,0,0
1,39.0,15.0,16582.94,9,7,26,8.0,57,18.0,25.5,12.0,3824.03,28.66,0,88.65,112.64,6,214.7,6122,0,7.0,0,0,1,1,1,1,1,1,0,1
4,51.0,13.0,13164721.0,0,4,11,3.0,10,7.0,8.66,5.0,339.01,30.54,1,182.1,146.71,1,916.75,6749,1,31.0,0,0,0,0,0,1,0,0,1,1
4,46.0,13.0,45421.38,4,10,17,2.0,27,8.0,16.34,12.0,2632.69,29.03,2,49.8,324.95,6,309.46,788,0,20.0,0,0,0,1,1,0,0,0,0,0
2,31.0,6.0,13815.32,5,5,507,0.0,6,11.0,1.52,5.0,565.72,29.62,0,0.0,,1,345.08,9841,0,30.0,1,0,0,0,0,0,0,0,0,0
3,36.0,10.0,107392.74,5,5,6,1.0,30,20.0,10.69,,248.84,32.19,2,51.61,396.74,4,689.79,1643,0,20.0,0,1,0,0,0,0,0,0,0,0
4,22.0,12.0,163851.12,5,5,8,2.0,6,0.0,8.39,6.0,533.48,33.03,1,139.12,1327.18,5,195.22,4111,1,33.0,0,0,0,0,1,0,0,0,1,0
4,33.0,15.0,38250.71,1,7,8,3.0,20,3.0,0.76,7.0,1464.74,27.85,1,91.49,158.27,6,334.4,3985,1,25.0,0,1,0,0,0,1,0,0,1,0
3,42.0,3.0,12162.06,5,7,13,3.0,18,10.0,10.84,4.0,1179.95,33.57,2,27.81,49.69,3,263.06,5912,0,30.0,0,1,0,0,1,0,0,1,0,0
3,34.0,8.0,40067.1,3,6,11,1.0,-1,7.0,10.33,1.0,1109.77,39.52,0,18.86,51.51,2,503.42,3718,1,32.0,0,0,0,1,0,0,0,0,0,0
4,55.0,11.0,10967.74,5,6,5,0.0,9,18.0,19.36,0.0,1314.16,36.49,2,0.0,0.0,5,318.94,3944,0,28.0,1,0,0,0,0,0,0,0,0,0
3,27.0,3.0,36685.74,6,7,24,9.0,27,18.0,7.9,14.0,3524.86,32.99,2,270.41,251.08,6,49.23,10289,0,11.0,0,1,1,0,1,1,1,0,1,0
4,46.0,13.0,72309.42,1,5,2,0.0,12,12.0,6.29,4.0,493.99,26.14,0,0.0,95.12,1,758.46,5464,1,33.0,1,0,0,0,0,0,0,0,0,0
3,23.0,8.0,28910.14,8,6,11,4.0,7,17.0,7.67,6.0,496.03,34.81,1,75.12,135.08,3,293.91,3967,0,22.0,0,1,0,0,0,0,0,1,1,0
4,33.0,2.0,20059.78,3,7,5,4.0,14,8.0,10.01,4.0,841.07,26.88,1,46.33,121.96,6,286.37,886,1,31.0,0,1,0,0,1,1,0,0,1,0
4,38.0,1.0,80539.08,6,6,18,6.0,41,18.0,-0.39,11.0,2160.91,32.39,2,741.95,266.21,6,375.15,5242,0,8.0,0,0,1,1,0,1,0,1,0,0
2,32.0,1.0,126253.65,0,2,1,2.0,4,9.0,1.08,5.0,3.5,35.51,1,194.27,248.89,1,828.35,7947,1,31.0,0,0,0,0,0,0,0,0,1,1
3,36.0,4.0,71282.14,2,4,11,1.0,8,2.0,5.98,5.0,1440.78,25.57,1,37.79,221.71,3,581.22,4048,1,33.0,0,0,0,0,1,0,0,0,0,0
3,30.0,10.0,11831.6,6,4,20,4.0,6,15.0,2.13,5.0,860.8,24.67,2,33.34,0.0,5,282.77,2579,0,28.0,0,1,1,0,0,0,0,0,1,1
3,34.0,13.0,162955.92,5,6,3,2.0,0,3.0,1.77,4.0,377.68,26.33,1,175.59,891.84,6,555.84,4526,1,32.0,0,0,1,0,0,0,0,0,0,1
4,30.0,5.0,17271.53,8,3,5,1.0,14,18.0,11.74,2.0,899.28,30.95,1,13.31,107.65,4,275.96,6872,1,33.0,0,0,0,1,0,0,0,0,0,0
4,53.0,6.0,68763.14,5,2,1,2.0,0,9.0,3.72,5.0,1304.38,27.46,1,72.95,710.54,6,58.54,5713,1,24.0,0,0,0,0,1,0,0,0,0,0
1,36.0,3.0,41509.62,7,8,23,6.0,33,20.0,8.98,10.0,2435.57,33.71,2,286.83,305.16,5,160.08,10326,0,16.0,0,0,0,1,0,0,1,1,1,1
3,39.0,15.0,40085.46,6,6,18,5.0,45,15.0,1.97,17.0,2343.0,28.85,2,294.01,210.91,3,252.52,5970,0,19.0,0,1,0,1,0,0,0,1,0,1
2,30.0,15.0,119223.09,0,6,2,0.0,23,4.0,4.53,4.0,14.96,30.3,0,0.0,,5,525.53,7118,1,22.0,1,0,0,0,0,0,0,0,0,0
4,54.0,11.0,21963.84,2,5,12,4.0,-3,8.0,5.35,6.0,902.69,30.41,1,38.07,133.96,5,274.2,9893,1,23.0,0,0,1,1,0,1,0,0,0,1
3,46.0,9.0,74106.94,4,5,9,0.0,8,0.0,-1.94,4.0,11.49,28.17,1,0.0,405.85,3,444.4,5696,1,17.0,1,0,0,0,0,0,0,0,0,0
1,23.0,4.0,90794.28,5,4,5,3.0,23,18.0,8.34,9.0,622.21,25.92,2,166.92,692.67,5,194.13,10007,0,18.0,0,0,0,0,0,1,1,0,0,1
3,23.0,5.0,44320.68,6,7,16,5.0,27,17.0,7.1,10.0,2760.28,29.34,0,137.9,248.71,6,246.73,11227,0,4.0,0,1,0,0,0,0,0,1,1,0
4,41.0,13.0,115494.2,1,3,9,2.0,7,3.0,1.78,2.0,1335.24,41.43,1,106.58,396.88,4,713.09,11635,1,25.0,0,0,0,0,1,0,0,0,1,0
2,19.0,11.0,136399.96,6,6,19,1.0,20,12.0,12.31,9.0,347.51,29.79,2,61.01,268.78,2,1071.28,8157,0,7.0,0,0,0,0,0,0,0,0,1,0
4,25.0,14.0,20365.57,9,9,30,6.0,20,22.0,24.6,17.0,2924.35,36.89,2,95.25,43.95,2,275.02,7083,0,5.0,0,0,1,0,0,1,0,1,0,0
1,43.0,9.0,16012.64,8,5,24,4.0,36,25.0,14.49,,1527.67,39.19,2,31.33,103.77,6,265.73,4358,0,18.0,0,0,1,0,0,0,0,0,1,0
1,32.0,13.0,49768.71,7,5,18,6.0,25,11.0,7.3,11.0,1428.04,26.95,2,225.69,163.13,2,265.71,4896,0,14.0,0,0,1,1,0,0,0,0,0,1
1,25.0,9.0,52770.12,6,7,19,5.0,64,25.0,22.9,14.0,3958.71,36.18,2,191.85,104.68,2,416.82,2545,0,14.0,0,0,1,0,1,0,0,1,0,1
1,43.0,6.0,21637.52,3,5,9,0.0,6,0.0,3.15,3.0,999.48,36.58,1,0.0,24.55,2,379.66,1334,1,32.0,1,0,0,0,0,0,0,0,0,0
4,55.0,1.0,14664.91,5,4,5,1.0,24,10.0,0.75,5.0,192.25,33.51,1,4878.0,21.3,2,323.69,4765,1,31.0,0,0,0,0,0,0,1,0,0,0
3,24.0,2.0,21488.17,4,4,7,3.0,3,11.0,1.86,2.0,553.06,31.85,1,42.43,196.44,6,219.3,12242,1,18.0,0,0,1,0,1,0,0,0,0,1
4,29.0,1.0,88957.38,4,4,5,1.0,20,18.0,11.52,0.0,1008.3,30.32,0,45.87,174.7,2,772.75,9788,0,23.0,0,0,0,0,0,0,0,0,0,1
3,38.0,14.0,98759.91,5,7,3,2.0,11,5.0,4.24,4.0,1371.02,26.29,1,98.72,288.62,3,725.16,1277,1,27.0,0,0,0,1,0,0,1,0,0,0
3,23.0,10.0,28491.46,9,7,25,7.0,46,24.0,16.6,,3603.74,35.08,2,127.88,85.4,6,304.05,9230,0,7.0,0,1,0,0,0,1,0,0,1,1
1,53.0,3.0,35532.88,8,6,11,2.0,24,0.0,9.21,2.0,448.66,34.63,1,31.82,111.91,3,403.67,7407,1,23.0,0,0,0,1,0,0,0,0,1,0
4,26.0,15.0,30912.38,3,1,7,1.0,0,4.0,6.49,5.0,912.63,35.73,1,14.29,220.59,6,316.43,8752,1,22.0,0,0,0,0,0,0,0,1,0,0
3,52.0,10.0,125415.96,2,3,3,3.0,11,9.0,8.04,1.0,1145.71,36.47,1,285.44,192.79,3,808.9,8939,1,33.0,0,1,0,0,0,0,0,0,1,0
4,34.0,2.0,60195.36,0,5,3,2.0,14,6.0,7.69,7.0,376.47,37.32,1,52.94,133.92,2,554.37,6834,1,30.0,0,0,0,0,0,0,0,1,0,1
3,26.0,6.0,118487.16,8,4,20,4.0,15,18.0,9.76,6.0,140.26,41.11,1,301.56,332.69,2,596.85,140,0,32.0,0,0,1,0,1,0,1,0,0,1
2,56.0,3.0,77019.08,3,6,5272,3.0,3,3.0,4.42,4.0,1316.96,37.59,1,168.61,105.82,1,579.39,9629,1,26.0,0,0,0,0,0,0,1,0,0,0
3,36.0,5.0,9743.96,8,7,4,4.0,20,12.0,9.98,5.0,625.73,28.26,1,18.86,32.64,3,297.5,8567,1,17.0,0,0,0,1,1,0,1,1,0,0
2,55.0,6.0,25990.16,4,6,14,1.0,25,8.0,3.59,4.0,460.78,38.86,0,16.95,94.7,3,367.73,8106,0,24.0,0,0,0,0,1,0,0,0,0,0
4,38.0,14.0,79993.05,7,3,18,4.0,6,0.0,5.72,5.0,1052.29,36.91,1,188.7,92.5,1,599.3,3179,0,26.0,0,0,0,0,0,0,1,0,0,1
3,21.0,4.0,14759.53,6,6,26,6.0,66,18.0,26.02,10.0,4809.55,32.91,2,67.79,137.64,6,224.06,8088,0,13.0,0,0,1,1,1,0,0,0,0,1
2,39.0,4.0,62983.02,5,3,20,6.0,9,10.0,13.14,8.0,1469.91,31.42,2,199.48,164.16,4,458.91,2624,0,7.0,0,0,0,1,0,1,1,1,1,0
3,21.0,6.0,113826.68,3,1,6,4.0,18,4.0,-1.22,4.0,304.21,34.85,1,293.1,609.98,3,283.17,4345,1,18.0,0,0,1,1,0,0,1,1,0,0
4,33.0,8.0,41709.64,3,2,8,0.0,9,2.0,8.08,5.0,1307.73,29.49,1,0.0,81.83,2,542.15,8427,1,23.0,1,0,0,0,0,0,0,0,0,0
4,49.0,1.0,88027.62,0,3,3,3.0,6,2.0,8.94,3.0,264.38,42.98,1,157.27,133.42,2,682.27,6416,1,16.0,0,1,0,0,0,0,0,0,1,1
3,53.0,5.0,112383.56,4,6,4,0.0,5,11.0,9.29,4.0,1271.36,42.46,1,0.0,0.0,2,916.06,11017,1,22.0,1,0,0,0,0,0,0,0,0,0
2,45.0,13.0,72309.42,1,5,2,0.0,12,12.0,4.29,1.0,493.99,37.32,1,46503.0,56.35,1,797.23,5464,1,32.0,1,0,0,0,0,0,0,0,0,0
3,28.0,6.0,19653.61,9,5,25,7.0,25,0.0,12.67,13.0,3838.0,28.97,2,63.37,28.97,2,337.74,1528,0,14.0,0,1,1,0,1,0,0,1,1,0
4,34.0,11.0,99425.4,8,5,13,4.0,13,12.0,10.6,13.0,892.49,38.7,2,172.53,564.67,4,348.55,1633,0,16.0,0,1,0,1,0,1,0,0,0,0
3,46.0,5.0,113238.84,1,5,6,2.0,2,0.0,10.99,2.0,115.48,34.69,1,163.68,166.92,1,879.96,6430,1,22.0,0,0,0,1,0,0,0,1,0,0
4,55.0,6.0,21818.28,2,2,12,2.0,1,8.0,7.53,3.0,818.31,38.19,1,30.13,133.32,6,313.97,3265,1,25.0,0,0,0,0,0,0,0,0,0,1
1,35.0,15.0,63978.72,7,7,17,4.0,20,8.0,11.49,9.0,947.31,24.74,2,182.44,215.26,2,358.86,6794,0,31.0,0,0,0,0,0,1,1,1,1,0
3,31.0,6.0,10360.92,6,5,29,3.0,24,21.0,9.3,9.0,1781.61,36.2,2,17.55,35.68,5,323.02,12101,0,13.0,0,0,0,0,1,0,1,0,1,0
4,18.0,2.0,76257.52,7,9,24,9.0,48,19.0,20.04,12.0,2828.24,30.91,2,346.3,130.54,1,401.55,451,0,6.0,0,1,1,0,1,1,1,0,1,1
1,48.0,10.0,136150.6,1,5,9,3.0,12,0.0,6.72,3.0,260.29,35.18,1,177.65,822.54,4,382.6,3832,1,27.0,0,1,0,0,0,0,0,0,0,1
1,37.0,7.0,33465.57,0,5,10,2.0,7,2.0,10.62,2.0,531.91,30.69,1,40.22,,1,413.04,3941,1,31.0,0,0,0,1,0,0,0,0,0,1
2,30.0,12.0,17943.38,8,10,22,2.0,6,19.0,16.64,14.0,1961.87,36.26,2,20.61,33.56,3,368.86,6206,0,10.0,0,0,0,0,0,0,0,0,0,1
3,34.0,14.0,35822.34,0,2,3,3.0,7,1.0,7.26,1.0,419.31,33.14,1,76.38,109.52,2,363.61,8788,1,22.0,0,1,0,0,0,0,1,0,0,0
4,24.0,7.0,78133.6,5,7,17,4.0,8,8.0,12.88,8.0,1055.06,27.98,2,172.49,44.78,1,686.35,4779,0,15.0,0,1,0,1,0,0,0,1,1,0
4,25.0,7.0,159327.84,3,6,12,4.0,7,5.0,8.34,1.0,803.43,31.84,1,443.68,541.27,2,619.39,9305,1,18.0,0,1,0,1,1,0,0,0,1,0
2,50.0,9.0,96275.84,6,6,19,1.0,7,15.0,6.94,5.0,999.36,35.18,2,64.96,134.34,1,850.89,302,0,27.0,0,0,0,0,0,0,1,0,0,0
1,19.0,6.0,74800.0,3,1,5,4.0,8,7.0,7.73,4.0,1132.51,31.88,1,244.58,102.19,1,489.95,5958,1,28.0,0,0,1,0,1,0,0,1,1,0
