Month,Age,Occupation,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Customer_ID_Number,Binary_credit_mix,Binary_Credit_Score,Credit_History_Age_by_year,No Loan,Auto Loan,Credit-Builder Loan,Debt Consolidation Loan,Home Equity Loan,Mortgage Loan,Not Specified,Payday Loan,Personal Loan,Student Loan
4,28.0,8.0,73600.26,6.0,7.0,17.0,4.0,15.0,13.0,7.32,6.0,691.31,25.15,1,177.36,179.63,2,531.24,6618,1,0,20,0,0,1,1,0,0,0,0,1,1
5,28.0,8.0,73600.26,6.0,7.0,17.0,4.0,17.0,10.0,7.32,6.0,691.31,39.62,1,177.36,483.53,6,267.34,6618,1,0,20,0,0,1,1,0,0,0,0,1,1
6,28.0,8.0,73600.26,6.0,7.0,581.0,4.0,11.0,12.0,7.32,6.0,691.31,27.5,1,177.36,83.84,2,627.03,6618,1,0,20,0,0,1,1,0,0,0,0,1,1
8,45.0,9.0,28475.19,5.0,4.0,990.0,4.0,10.0,18.0,11.96,6.0,147.14,28.74,2,67.08,47.49,3,354.52,6620,1,0,12,0,0,1,1,1,0,0,0,0,0
3,20.0,5.0,18796.03,6.0,8.0,31.0,7.0,56.0,18.0,21.03,10.0,3051.99,33.06,2,68.98,182.6312891667302,3,275.2,6622,2,0,5,0,0,1,0,0,1,1,0,1,1
5,20.0,5.0,18796.03,6.0,291.0,31.0,7.0,64.0,18.0,28.03,10.0,3051.99,26.25,2,68.98,91.15,6,304.91,6622,2,0,5,0,0,1,0,0,1,1,0,1,1
6,20.0,5.0,18796.03,6.0,8.0,31.0,7.0,59.0,18.0,28.03,10.0,3051.99,28.82,2,68.98,20.44,1,325.61,6622,2,0,5,0,0,1,0,0,1,1,0,1,1
7,20.0,5.0,18796.03,6.0,8.0,31.0,7.0,59.0,20.0,28.03,10.0,3051.99,28.13,2,68.98,31.82,2,324.24,6622,2,0,5,0,0,1,0,0,1,1,0,1,1
8,20.0,5.0,18796.03,6.0,8.0,31.0,7.0,54.0,18.0,28.03,10.0,3051.99,35.44,2,68.98,176.54,6,219.52,6622,2,0,5,0,0,1,0,0,1,1,0,1,1
1,35.0,7.0,43960.19,4.0,6.0,2.0,2.0,13.0,1.0,10.99,2.0,1009.92,37.36,1,49.66,231.65,3,345.13,6623,0,1,30,0,0,1,0,0,0,0,0,1,0
5,35.0,7.0,43960.19,4.0,6.0,2.0,2.0,13.0,0.0,7.99,3.0,1009.92,27.43,1,49.66,149.49,6,457.28,6623,0,1,30,0,0,1,0,0,0,0,0,1,0
1,51.0,11.0,18666.56,3.0,4.0,11.0,4.0,3.0,5.0,3.67,2.0,770.81,22.47,1,58.89,129.71,5,223.76,6624,0,1,31,0,0,1,0,0,0,0,1,0,1
2,51.0,11.0,18666.56,3.0,4.0,11.0,4.0,3.0,5.0,8.67,2.0,770.81,23.24,1,58.89,45.1,5,308.37,6624,0,1,31,0,0,1,0,0,0,0,1,0,1
4,51.0,11.0,18666.56,3.0,4.0,11.0,4.0,3.0,5.0,3.67,2.0,770.81,27.28,1,58.89,65.28,3,268.19,6624,0,1,31,0,0,1,0,0,0,0,1,0,1
6,52.0,11.0,18666.56,3.0,4.0,11.0,4.0,3.0,5.0,3.67,2.0,770.81,35.3,1,58.89,23.51,1,289.96,6624,0,1,32,0,0,1,0,0,0,0,1,0,1
1,27.0,7.0,44986.31,2.0,6.0,5.0,3.0,7.0,11.0,10.77,1.0,1428.41,36.72,1,11063.0,182.6312891667302,2,527.52,6625,0,1,15,0,0,1,0,0,0,0,1,0,1
3,28.0,7.0,44986.31,2.0,6.0,5.0,3.0,7.0,11.0,10.77,1.0,1428.41,39.64,1,333.58,129.38,2,441.56,6625,0,1,15,0,0,1,0,0,0,0,1,0,1
1,27.0,11.0,16691.32,5.0,5.0,7.0,7.0,23.0,8.0,7.66,4.0,1532.3,27.07,2,68.22,27.83,1,273.24,6626,1,0,11,0,0,0,1,1,0,1,0,1,0
2,27.0,11.0,16691.32,5.0,5.0,7.0,7.0,20.0,8.0,7.66,4.0,1532.3,30.1,2,68.22,108.75,5,232.32,6626,1,0,11,0,0,0,1,1,0,1,0,1,0
5,28.0,11.0,16691.32,5.0,5.0,7.0,7.0,20.0,5.0,7.66,4.0,1532.3,24.29,2,68.22,156.72,6,194.35,6626,1,0,11,0,0,0,1,1,0,1,0,1,0
4,26.0,7.0,63597.74,3.0,7.0,7.0,1.0,29.0,14.0,17.67,5.0,1167.37,33.73,2,50.17,298.36,4,457.45,6627,1,0,6,0,0,0,0,0,0,0,0,1,0
5,27.0,7.0,63597.74,3.0,7.0,7.0,1.0,29.0,16.0,17.67,5.0,1167.37,30.86,2,50.17,203.74,5,562.07,6627,1,0,6,0,0,0,0,0,0,0,0,1,0
6,26.0,7.0,63597.74,3.0,7.0,7.0,1.0,29.0,14.0,17.67,5.0,1167.37,33.77,2,50.17,407.28,4,348.53,6627,1,0,6,0,0,0,0,0,0,0,0,1,0
7,32.0,8.0,74394.2,9.0,5.0,24.0,5.0,32.0,17.0,23.6,16.0,2915.01,32.44,0,270.59,415.01,5,233.75,6630,2,0,3,0,1,1,0,0,0,0,1,1,0
8,32.0,8.0,74394.2,9.0,5.0,24.0,5.0,36.0,17.0,23.6,16.0,2915.01,34.75,0,270.59,193.51,5,455.25,6630,2,0,3,0,1,1,0,0,0,0,1,1,0
1,52.0,14.0,16792.32,1.0,4.0,5.0,3.0,6.0,1.0,3.33,1.0,161.57,24.13,0,29832.0,78.45,3,281.64,6631,0,1,27,0,0,1,0,0,1,1,0,0,0
2,52.0,14.0,16792.32,1.0,4.0,5.0,3.0,6.0,3.0,3.33,1.0,161.57,40.82,1,76033.0,88.09,6,302.0,6631,0,1,27,0,0,1,0,0,1,1,0,0,0
4,52.0,14.0,16792.32,1.0,4.0,5.0,3.0,6.0,0.0,3.33,5.0,161.57,37.81,1,29.15,111.84,6,278.25,6631,0,1,27,0,0,1,0,0,1,1,0,0,0
6,52.0,14.0,16792.32,1.0,4.0,5.0,3.0,6.0,0.0,1.33,5.0,161.57,22.8,1,29.15,91.59,5,288.5,6631,0,1,28,0,0,1,0,0,1,1,0,0,0
8,53.0,14.0,16792.32,1.0,4.0,5.0,3.0,6.0,0.0,3.33,5.0,161.57,38.4,1,29.15,39.72,2,310.37,6631,0,1,28,0,0,1,0,0,1,1,0,0,0
3,35.0,14.0,44871.86,3.0,3.0,7.0,2.0,13.0,8.0,7.66,4.0,48.42,32.34,1,54.46,61.56,2,498.6,6634,0,1,20,0,0,1,0,0,1,0,0,0,0
4,35.0,14.0,44871.86,3.0,3.0,7.0,2.0,13.0,6.0,9.66,4.0,48.42,40.9,1,39305.0,67.55,1,482.62,6634,0,1,20,0,0,1,0,0,1,0,0,0,0
5,35.0,14.0,44871.86,3.0,3.0,7.0,2.0,13.0,9.0,7.66,4.0,48.42,34.58,1,375.72,138.37,4,441.79,6634,0,1,20,0,0,1,0,0,1,0,0,0,0
4,28.0,14.0,81126.78,0.0,3.0,1.0,2.0,13.0,7.0,6.22,3.0,316.07,31.32,1,128.0,668.03,5,172.53,6635,0,1,29,0,1,0,0,0,0,0,0,1,0
6,28.0,14.0,81126.78,0.0,3.0,1.0,2.0,13.0,7.0,6.22,3.0,316.07,24.75,1,128.0,133.3,1,667.26,6635,0,1,29,0,1,0,0,0,0,0,0,1,0
7,28.0,14.0,81126.78,0.0,3.0,1.0,2.0,13.0,7.0,1.22,5.0,316.07,33.04,1,128.0,681.98,5,158.58,6635,0,1,29,0,1,0,0,0,0,0,0,1,0
7,25.0,7.869976532707539,125898.32,6.0,6.0,6.0,2.0,5.0,18.0,16.0,11.0,746.9,35.45,2,139.83,797.7,4,389.02,6637,1,1,16,0,0,1,0,0,0,1,0,0,0
2,35.0,1.0,132082.17,3.0,4.0,12.0,3.0,7.0,10.0,3.59,3.0,1191.15,32.13,1,207.06,464.75,5,725.68,6638,0,1,18,0,1,0,0,1,0,1,0,0,0
5,35.0,1.0,132082.17,3.0,4.0,4877.0,3.0,6.0,6.0,3.59,7.0,1191.15,36.34,1,207.06,304.67,2,855.76,6638,0,1,18,0,1,0,0,1,0,1,0,0,0
6,35.0,1.0,132082.17,3.0,4.0,12.0,3.0,6.0,8.0,3.59,7.0,1191.15,37.67,1,207.06,905.83,5,284.6,6638,0,1,18,0,1,0,0,1,0,1,0,0,0
6,28.0,9.0,23956.27,3.0,7.0,12.0,3.0,10.0,12.0,10.52,11.0,893.87,24.89,2,46.98,65.0,6,355.36,6639,1,0,14,0,0,0,1,0,0,0,1,0,1
1,43.0,3.0,17535.57,4.0,6.0,29.0,2.0,29.0,17.0,9.55,8.0,2476.35,34.4,2,28.68,74.83,6,349.32,6640,1,0,14,0,1,0,0,0,0,0,0,0,1
3,43.0,3.0,17535.57,4.0,6.0,29.0,2.0,34.0,14.0,9.55,8.0,2476.35,34.67,2,28.68,39.73,4,364.42,6640,1,0,14,0,1,0,0,0,0,0,0,0,1
7,44.0,3.0,17535.57,4.0,6.0,29.0,2.0,32.0,17.0,6.55,8.0,2476.35,30.15,2,28.68,78.63,5,335.53,6640,1,0,14,0,1,0,0,0,0,0,0,0,1
1,33.0,14.0,53177.82,9.0,5.0,27.0,6.0,50.0,17.0,1.37,7.0,2484.62,25.73,0,243.35,73.77,2,378.22,6641,2,0,9,0,0,0,1,1,1,1,0,0,1
4,33.0,14.0,53177.82,9.0,5.0,27.0,6.0,50.0,17.0,1.37,7.0,2484.62,31.48,2,243.35,338.6,6,153.4,6641,2,0,9,0,0,0,1,1,1,1,0,0,1
7,34.0,14.0,53177.82,9.0,5.0,27.0,6.0,46.0,20.0,5.37,7.0,2484.62,38.67,2,243.35,113.58,1,328.42,6641,2,0,9,0,0,0,1,1,1,1,0,0,1
1,21.0,14.0,71846.32,7.0,10.0,26.0,4.0,37.0,16.0,5.05,12.0,1485.6,26.75,2,230.29,366.97,4,250.46,6642,1,0,6,0,0,1,0,1,0,0,1,0,1
3,21.0,14.0,71846.32,7.0,10.0,26.0,4.0,36.0,14.0,9.05,12.0,1485.6,30.62,2,230.29,119.07,1,468.36,6642,1,0,6,0,0,1,0,1,0,0,1,0,1
6,22.0,14.0,71846.32,7.0,10.0,26.0,4.0,32.0,17.0,9.05,12.0,1485.6,39.7,2,230.29,179.49,3,427.94,6642,1,0,6,0,0,1,0,1,0,0,1,0,1
1,22.0,12.0,33121.69,3.0,4.0,1.0,1.0,10.0,5.0,10.51,4.0,1343.7,35.01,0,14.48,214.54,4,341.89,6643,0,1,18,0,0,0,0,0,0,0,1,0,0
2,23.0,12.0,33121.69,3.0,4.0,1.0,1.0,11.0,5.0,11.51,9.0,1343.7,24.25,1,14.48,235.46,6,340.97,6643,0,1,19,0,0,0,0,0,0,0,1,0,0
3,23.0,12.0,33121.69,3.0,4.0,1.0,1.0,15.0,7.0,10.51,9.0,1343.7,25.62,1,14.48,124.99,4,431.44,6643,0,1,19,0,0,0,0,0,0,0,1,0,0
4,23.0,12.0,33121.69,3.0,4.0,1.0,1.0,10.0,5.0,15.51,9.0,1343.7,30.8,1,14.48,199.89,4,356.55,6643,0,1,19,0,0,0,0,0,0,0,1,0,0
5,23.0,12.0,33121.69,3.0,4.0,1.0,1.0,10.0,5.0,10.51,9.0,1343.7,41.54,1,14.48,106.01,3,440.42,6643,0,1,19,0,0,0,0,0,0,0,1,0,0
5,34.0,9.0,32434.64,7.0,5.0,33.0,2.0,21.0,13.0,11.78,11.0,2620.89,36.91,0,52.36,304.36,6,193.47,6645,1,0,9,0,0,0,0,0,0,0,1,0,1
6,34.0,9.0,32434.64,7.0,5.0,33.0,2.0,13.0,10.0,11.78,11.0,2620.89,36.69,2,52.36,129.12,6,368.71,6645,1,0,10,0,0,0,0,0,0,0,1,0,1
1,20.0,2.0,106525.29,0.0,6.0,6.0,1.0,10.0,0.0,4.13,4.0,147.5,33.98,1,78.27,251.11,2,824.63,6646,0,0,16,0,0,0,0,0,1,0,0,0,0
6,21.0,2.0,106525.29,0.0,6.0,6.0,1.0,10.0,2.0,7.13,4.0,147.5,37.14,0,78.27,596.25,5,509.49,6646,0,0,16,0,0,0,0,0,1,0,0,0,0
3,45.0,2.0,38436.68,2.0,5.0,5.0,1.0,9.0,6.0,9.6,2.0,22.61,34.63,1,28.48,106.2,3,421.83,6648,0,1,27,0,0,0,0,0,0,1,0,0,0
4,45.0,2.0,38436.68,2.0,5.0,5.0,1.0,9.0,6.0,9.6,2.0,22.61,38.84,1,28.48,122.18,2,395.85,6648,0,1,28,0,0,0,0,0,0,1,0,0,0
5,45.0,2.0,38436.68,2.0,5.0,5.0,1.0,9.0,6.0,9.6,2.0,22.61,31.96,1,28.48,250.84,5,297.18,6648,0,1,28,0,0,0,0,0,0,1,0,0,0
6,46.0,2.0,38436.68,2.0,5.0,5.0,1.0,9.0,4.0,6.6,2.0,22.61,35.32,1,28.48,36.53,1,471.5,6648,0,1,28,0,0,0,0,0,0,1,0,0,0
1,24.0,1.0,34106.58,8.0,9.0,26.0,5.0,20.0,19.0,18.12,9.0,1672.04,28.26,2,110.89,111.75,2,339.98,6653,1,0,19,0,1,1,0,1,0,0,1,0,0
7,24.0,1.0,34106.58,8.0,9.0,26.0,5.0,20.0,20.0,18.12,9.0,1672.04,33.17,2,110.89,27.91,1,413.82,6653,1,0,19,0,1,1,0,1,0,0,1,0,0
1,41.0,5.0,34899.22,10.0,5.0,15.0,3.0,41.0,11.0,12.22,11.0,2103.76,30.96,2,78.97,110.47,6,376.99,6656,1,0,7,0,0,1,0,0,0,0,1,0,0
3,41.0,5.0,34899.22,10.0,5.0,15.0,3.0,41.0,11.0,14.22,11.0,2103.76,34.96,2,78.97,358.62,6,128.84,6656,1,0,7,0,0,1,0,0,0,0,1,0,0
2,32.0,3.0,48494.55,9.0,9.0,25.0,8.0,31.0,19.0,2.93,7.0,1891.02,29.8,2,311.4,160.63,2,193.5,6660,2,0,8,0,1,1,1,0,1,0,1,1,1
6,33.0,3.0,48494.55,9.0,9.0,25.0,8.0,26.0,22.0,0.93,7.0,1891.02,26.54,2,311.4,384.08,6,10.04,6660,2,0,8,0,1,1,1,0,1,0,1,1,1
7,33.0,3.0,48494.55,9.0,9.0,25.0,8.0,24.0,22.0,2.93,7.0,1891.02,32.62,2,311.4,79.42,3,284.7,6660,2,0,8,0,1,1,1,0,1,0,1,1,1
8,33.0,3.0,48494.55,9.0,9.0,25.0,8.0,26.0,22.0,2.93,7.0,1891.02,39.2,2,311.4,117.03,3,247.09,6660,2,0,8,0,1,1,1,0,1,0,1,1,1
2,28.0,7.0,53770.11,8.0,8.0,3980.0,5.0,42.0,17.0,19.75,12.0,2028.19,39.23,2,204.47,65.08,2,447.13,6661,1,0,17,0,0,0,1,1,0,0,1,1,1
5,28.0,7.0,53770.11,8.0,8.0,17.0,5.0,42.0,18.0,18.75,12.0,2028.19,25.87,2,9131.0,321.85,5,220.36,6661,1,0,17,0,0,0,1,1,0,0,1,1,1
7,28.0,7.0,53770.11,8.0,8.0,17.0,5.0,42.0,17.0,18.75,12.0,2028.19,31.83,2,204.47,175.5,2,336.71,6661,1,0,17,0,0,0,1,1,0,0,1,1,1
2,26.0,5.0,112030.92,1.0,4.0,4.0,2.0,9.0,11.0,9.15,0.0,1385.67,31.33,1,151.16,360.91,2,674.82,6662,0,1,29,0,0,1,0,1,0,0,0,0,0
3,38.0,6.0,36140.12,7.0,4.0,17.0,5.0,26.0,22.0,16.76,8.0,1450.7,40.25,2,113.19,22.64,1,420.94,6663,1,0,12,0,0,1,0,1,0,1,0,0,1
6,38.0,6.0,36140.12,7.0,4.0,17.0,5.0,27.0,21.0,16.76,8.0,1450.7,25.74,2,113.19,163.55,3,300.03,6663,1,0,13,0,0,1,0,1,0,1,0,0,1
2,25.0,13.0,73584.0,6.0,8.0,19.0,9.0,48.0,22.0,21.67,7.0,4645.81,26.2,2,424.51,132.06,1,303.93,6665,2,0,2,0,1,1,0,1,0,0,0,0,1
3,25.0,13.0,73584.0,6.0,8.0,19.0,9.0,45.0,21.0,27.67,7.0,4645.81,24.33,2,424.51,79.68,1,356.31,6665,2,0,2,0,1,1,0,1,0,0,0,0,1
5,25.0,13.0,73584.0,6.0,8.0,19.0,9.0,48.0,22.0,27.67,7.0,4645.81,30.76,0,424.51,283.93,3,172.07,6665,2,0,2,0,1,1,0,1,0,0,0,0,1
7,25.0,13.0,73584.0,6.0,8.0,19.0,9.0,45.0,21.0,27.67,7.0,4645.81,30.99,2,424.51,302.91,6,183.08,6665,2,0,2,0,1,1,0,1,0,0,0,0,1
3,24.0,8.0,10004.8,10.0,8.0,25.0,9.0,55.0,23.0,14.06,11.0,4532.65,33.8,2,43.18,39.37,6,305.92,6669,2,0,8,0,1,0,1,1,1,1,1,0,1
8,25.0,8.0,10004.8,10.0,8.0,25.0,9.0,55.0,21.0,16.06,11.0,4532.65,40.63,2,43.18,106.11,6,239.19,6669,2,0,8,0,1,0,1,1,1,1,1,0,1
8,55.0,12.0,115105.56,4.0,5.0,18.0,4.0,22.0,20.0,8.26,8.0,695.19,36.97,2,289.63,348.32,2,580.46,6670,1,1,18,0,0,0,0,1,0,0,1,1,1
4,31.0,7.0,73340.48,7.0,6.0,17.0,6.0,28.0,23.0,27.64,12.0,2899.67,33.87,0,794.21,182.6312891667302,4,424.9,6675,2,1,2,0,0,1,1,1,0,0,1,0,1
5,32.0,7.0,73340.48,7.0,6.0,17.0,6.0,28.0,25.0,27.64,12.0,2899.67,35.01,2,794.21,177.21,2,470.76,6675,2,1,3,0,0,1,1,1,0,0,1,0,1
7,32.0,7.0,73340.48,7.0,6.0,17.0,6.0,28.0,25.0,27.64,12.0,2899.67,37.91,2,794.21,243.26,2,404.71,6675,2,1,3,0,0,1,1,1,0,0,1,0,1
8,32.0,7.0,73340.48,7.0,6.0,17.0,6.0,30.0,22.0,27.64,12.0,2899.67,33.41,2,794.21,54.67,1,583.3,6675,2,1,3,0,0,1,1,1,0,0,1,0,1
5,39.0,2.0,19662.27,2.0,3.0,8.0,1.0,22.0,10.0,2.58,1.0,879.41,38.67,1,15.65,118.1,5,281.41,6678,0,0,24,0,1,0,0,0,0,0,0,0,0
7,43.0,11.0,16509.01,7.0,7.0,23.0,8.0,17.0,25.0,8.24,7.0,1591.92,39.94,2,76.18,110.59,5,234.51,6681,2,0,16,0,1,1,0,0,1,0,1,0,1
7,42.0,9.0,34666.02,8.0,6.0,25.0,4.0,22.0,17.0,7.06,8.0,1353.07,38.41,2,70.95,110.29,4,383.44,6682,2,0,10,0,0,0,1,0,0,1,1,0,0
5,54.0,2.0,21553.81,4.0,5.0,12.0,4.0,7.0,10.0,3.17,5.0,1187.52,36.54,1,61.67,39.08,2,355.77,6683,0,1,31,0,1,0,0,0,0,0,1,0,1
6,54.0,2.0,21553.81,4.0,5.0,12.0,4.0,7.0,10.0,3.17,5.0,1187.52,34.14,1,61.67,41.96,2,352.89,6683,0,1,32,0,1,0,0,0,0,0,1,0,1
8,54.0,2.0,21553.81,4.0,5.0,12.0,4.0,7.0,11.0,3.17,5.0,1187.52,32.07,0,61.67,27.41,1,357.44,6683,0,1,32,0,1,0,0,0,0,0,1,0,1
2,43.0,13.0,30174.03,3.0,2.0,10.0,2.0,6.0,12.0,11.13,2.0,57.51,34.36,1,27.07,28.4,2,460.99,6684,0,1,29,0,0,1,0,0,0,0,0,0,1
6,44.0,13.0,30174.03,3.0,2.0,10.0,2.0,6.0,12.0,11.13,2.0,57.51,32.01,0,282.27,108.81,2,380.57,6684,0,1,29,0,0,1,0,0,0,0,0,0,1
7,30.0,11.0,49661.1,4.0,7.0,17.0,6.0,27.0,10.0,16.79,7.0,2288.31,34.4,0,167.64,93.2,2,430.0,6685,1,0,11,0,1,0,0,0,1,1,1,1,0
1,24.0,8.0,117201.39,5.0,1.0,5.0,1.0,13.0,4.0,8.33,3.0,1453.22,35.49,1,2523.0,214.8,1,938.74,6687,0,1,27,0,0,0,0,0,0,0,0,1,0
6,24.0,8.0,117201.39,5.0,1.0,5.0,1.0,13.0,2.0,6.33,3.0,1453.22,31.34,1,57.74,106.49,1,1047.05,6687,0,1,28,0,0,0,0,0,0,0,0,1,0
7,24.0,8.0,117201.39,5.0,1.0,5.0,1.0,16.0,3.0,8.33,3.0,1453.22,29.61,0,57.74,514.75,5,678.79,6687,0,1,28,0,0,0,0,0,0,0,0,1,0
8,24.0,8.0,117201.39,5.0,1.0,5.0,1.0,13.0,3.0,8.33,3.0,1453.22,24.29,1,57.74,709.07,5,484.47,6687,0,1,28,0,0,0,0,0,0,0,0,1,0
3,38.0,12.0,10485.62,8.0,6.0,32.0,3.0,15.0,17.0,5.22,10.0,2522.06,29.91,2,79876.0,69.5,6,262.79,6688,2,0,9,0,0,0,1,0,0,0,1,1,0
5,39.0,6.0,18463.93,4.0,6.0,20.0,4.0,22.0,17.0,14.93,6.0,866.07,37.38,2,46.98,201.62,6,220.97,6689,1,1,9,0,0,1,0,1,1,0,0,0,0
1,51.0,12.0,68948.32,4.0,2.0,4.0,1.0,9.0,7.0,7.29,4.0,287.63,29.2,1,57.22,150.99,5,638.96,6690,0,1,16,0,1,0,0,0,0,0,0,0,0
2,51.0,12.0,68948.32,4.0,2.0,4.0,1.0,13.0,9.0,11.29,4.0,287.63,32.71,1,57.22,472.58,4,307.38,6690,0,1,16,0,1,0,0,0,0,0,0,0,0
8,51.0,12.0,68948.32,4.0,2.0,4.0,1.0,8.0,10.0,7.29,6.0,287.63,27.2,1,57.22,547.04,5,242.92,6690,0,1,16,0,1,0,0,0,0,0,0,0,0
2,18.0,11.0,19183.53,4.0,6.0,27.0,7.0,29.0,8.0,12.12,6.0,2621.47,31.12,2,69.41,182.6312891667302,6,199.53,6691,1,0,10,0,0,0,0,1,1,1,0,1,0
1,29.0,12.0,160930.32,4.0,1.0,1.0,1.0,6.0,10.0,0.61,4.0,1083.49,34.36,1,83.05,451.99,5,1093.45,6694,0,1,29,0,0,0,0,0,0,0,1,0,0
3,29.0,12.0,160930.32,4.0,1.0,1.0,1.0,6.0,12.0,0.61,4.0,1083.49,39.05,1,83.05,155.8,1,1349.64,6694,0,1,30,0,0,0,0,0,0,0,1,0,0
4,29.0,12.0,160930.32,4.0,1.0,1.0,1.0,6.0,12.0,0.61,4.0,1083.49,42.5,1,83.05,159.72,1,1345.71,6694,0,1,30,0,0,0,0,0,0,0,1,0,0
5,29.0,12.0,160930.32,4.0,1.0,1.0,1.0,7.0,12.0,0.61,4.0,1083.49,37.56,1,83.05,1248.61,6,306.83,6694,0,1,30,0,0,0,0,0,0,0,1,0,0
4,44.0,13.0,25703.34,3.0,4.0,16.0,1.0,11.0,11.0,12.64,3.0,42.6,41.67,2,16.72,74.92,2,351.96,6695,1,0,19,0,0,0,1,0,0,0,0,0,0
5,44.0,13.0,25703.34,3.0,4.0,16.0,1.0,7.0,12.0,12.64,3.0,42.6,37.84,2,16.72,165.97,6,300.9,6695,1,0,19,0,0,0,1,0,0,0,0,0,0
7,44.0,13.0,25703.34,3.0,4.0,16.0,1.0,11.0,9.0,12.64,3.0,42.6,33.26,2,55521.0,182.6312891667302,3,381.56,6695,1,0,19,0,0,0,1,0,0,0,0,0,0
8,44.0,13.0,25703.34,3.0,4.0,16.0,1.0,11.0,4053.0,12.64,3.0,42.6,40.56,2,16.72,47.14,1,369.74,6695,1,0,19,0,0,0,1,0,0,0,0,0,0
1,43.0,1.0,7295.72,3.0,5.0,1275.0,7.0,8.0,14.0,10.0,6.0,1349.1,35.99,2,21.29,25.8,3,257.4,6696,1,0,10,0,1,0,0,0,0,1,0,1,1
1,31.0,6.0,151437.08,0.0,4.0,3.0,2.0,7.0,5.0,1.97,3.0,879.78,27.54,1,147.53,422.49,4,936.16,6697,0,1,21,0,0,0,0,0,0,1,1,0,0
2,19.0,1.0,14888.92,5.0,5.0,6.0,1.0,11.0,6.0,5.5,4.0,903.97,40.18,0,6.71,120.75,6,296.91,6699,0,0,31,0,0,0,0,0,0,0,0,0,1
3,19.0,1.0,14888.92,5.0,5.0,6.0,1.0,11.0,6.0,5.5,4.0,903.97,25.89,1,6.71,132.58,5,275.08,6699,0,0,31,0,0,0,0,0,0,0,0,0,1
4,19.0,1.0,14888.92,5.0,5.0,6.0,1.0,9.0,6.0,5.5,4.0,903.97,37.29,1,6.71,47.16,5,360.51,6699,0,0,31,0,0,0,0,0,0,0,0,0,1
5,19.0,1.0,14888.92,5.0,5.0,6.0,1.0,11.0,6.0,5.5,4.0,903.97,30.83,1,6.71,87.7,3,299.97,6699,0,0,31,0,0,0,0,0,0,0,0,0,1
1,21.0,3.0,20090.02,8.0,10.0,19.0,4.0,60.0,19.0,6.73,8.0,2329.28,29.13,2,40.7,111.69,5,284.63,6701,2,0,6,0,0,0,1,0,1,0,0,1,1
4,21.0,3.0,20090.02,8.0,10.0,19.0,4.0,60.0,21.0,6.73,8.0,2329.28,29.85,2,40.7,204.17,6,202.14,6701,2,0,6,0,0,0,1,0,1,0,0,1,1
6,21.0,3.0,20090.02,7.0,9.0,19.0,4.0,60.0,22.0,6.73,11.0,2329.28,30.52,2,40.7,90.79,4,295.52,6701,2,0,6,0,0,0,1,0,1,0,0,1,1
6,27.0,14.0,94256.48,6.0,4.0,8.0,3.0,21.0,22.0,10.43,7.0,191.78,38.36,2,148.75,317.8,5,569.32,6702,1,0,6,0,1,0,1,0,0,1,0,0,0
4,53.0,7.0,18500.54,2.0,3.0,4.0,3.0,3.0,5.0,1.98,3.0,1153.0,36.49,1,41.79,59.09,6,331.69,6704,0,1,25,0,1,1,1,0,0,0,0,0,0
5,53.0,7.0,18500.54,2.0,3.0,4.0,3.0,3.0,7.0,1.98,3.0,1153.0,36.86,0,41.79,84.61,6,306.17,6704,0,1,25,0,1,1,1,0,0,0,0,0,0
7,54.0,7.0,18500.54,2.0,3.0,4.0,3.0,3.0,7.0,1.98,3.0,1153.0,37.05,1,41.79,98.98,6,291.8,6704,0,1,25,0,1,1,1,0,0,0,0,0,0
8,54.0,7.0,18500.54,2.0,3.0,4.0,3.0,3.0,7.0,1.98,5.0,1153.0,36.64,1,41.79,137.79,6,252.99,6704,0,1,25,0,1,1,1,0,0,0,0,0,0
1,38.0,6.0,70973.32,3.0,6.0,18.0,3.0,9.0,14.0,10.18,8.0,2457.36,42.21,2,115.94,205.7,6,542.5,6705,1,0,14,0,0,0,0,1,0,1,1,0,0
2,48.0,11.0,121233.51,2.0,6.0,8.0,2.0,6.0,8.0,11.54,3.0,1116.67,40.32,1,191.02,68.58,1,1019.78,6706,0,1,23,0,0,1,0,0,0,0,1,0,0
3,48.0,11.0,121233.51,2.0,6.0,8.0,2.0,10.0,9.0,11.54,3.0,1116.67,40.42,1,191.02,274.53,2,823.83,6706,0,1,23,0,0,1,0,0,0,0,1,0,0
2,43.0,4.0,75773.2,8.0,5.0,32.0,9.0,31.0,19.0,18.74,7.0,3659.35,29.03,2,288.12,155.33,2,431.39,6707,2,0,2,0,0,1,0,1,1,1,1,0,1
4,43.0,4.0,75773.2,8.0,5.0,32.0,9.0,31.0,19.0,18.74,11.0,3659.35,37.78,2,288.12,125.0,1,451.71,6707,2,0,2,0,0,1,0,1,1,1,1,0,1
5,27.0,14.0,48657.42,6.0,6.0,15.0,6.0,58.0,21.0,5.9,10.0,2284.08,37.46,2,132.61,190.44,3,334.93,6708,2,0,8,0,0,0,0,0,1,1,0,1,1
