Month,Age,Occupation,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Customer_ID_Number,Binary_credit_mix,Binary_Credit_Score,Credit_History_Age_by_year,No Loan,Auto Loan,Credit-Builder Loan,Debt Consolidation Loan,Home Equity Loan,Mortgage Loan,Not Specified,Payday Loan,Personal Loan,Student Loan
8,24.0,6.0,29038.58,8.0,4.0,12.0,7.0,18.0,20.0,15.24,6.0,1583.12,23.71,2,110.94,81.86,4,315.49,8743,1,0,20,0,0,1,1,1,0,1,1,1,0
2,19.0,14.0,164027.12,5.0,5.0,6.0,4.0,3.0,3.0,3.62,5.0,52.07,35.76,1,428.27,799.78,5,423.14,8744,0,0,16,0,0,0,1,0,1,0,0,1,0
3,19.0,14.0,164027.12,5.0,5.0,6.0,4.0,3.0,4.0,3.62,5.0,52.07,36.29,0,428.27,272.72,1,910.2,8744,0,0,17,0,0,0,1,0,1,0,0,1,0
7,19.0,14.0,164027.12,5.0,5.0,6.0,4.0,3.0,2.0,3.62,5.0,52.07,30.07,1,428.27,1047.03,4,165.89,8744,0,1,17,0,0,0,1,0,1,0,0,1,0
8,19.0,14.0,164027.12,5.0,5.0,6.0,4.0,3.0,2.0,3.62,5.0,52.07,31.12,1,428.27,682.16,3,520.76,8744,0,1,17,0,0,0,1,0,1,0,0,1,0
1,37.0,4.0,16862.88,8.0,8.0,22.0,7.0,52.0,19.0,19.07,7.0,1377.71,25.14,2,81.8,103.4,4,212.12,8745,1,0,17,0,1,1,0,0,1,0,0,1,1
2,37.0,4.0,16862.88,8.0,8.0,22.0,7.0,52.0,19.0,19.07,7.0,1377.71,34.39,2,81.8,99.22,6,236.3,8745,1,0,17,0,1,1,0,0,1,0,0,1,1
3,37.0,4.0,16862.88,8.0,8.0,22.0,7.0,54.0,19.0,19.07,7.0,1377.71,24.17,2,81.8,151.79,6,183.73,8745,1,0,17,0,1,1,0,0,1,0,0,1,1
8,37.0,4.0,16862.88,8.0,8.0,22.0,7.0,52.0,19.0,19.07,12.0,1377.71,34.17,2,81.8,157.62,6,177.9,8745,1,0,17,0,1,1,0,0,1,0,0,1,1
2,30.0,12.0,9555.94,7.0,6.0,27.0,7.0,27.0,15.0,8.72,7.0,3043.27,36.3,2,44.98,76.23,6,248.02,8746,2,0,3,0,0,1,1,1,1,0,1,0,0
5,30.0,12.0,9555.94,7.0,6.0,27.0,7.0,27.0,15.0,5.72,11.0,3043.27,28.11,0,44.98,81.91,6,242.34,8746,2,0,3,0,0,1,1,1,1,0,1,0,0
1,40.0,10.0,35917.12,9.0,6.0,34.0,4.0,50.0,17.0,5.39,6.0,1523.8,37.45,2,111.53,96.44,2,323.54,8747,2,0,17,0,0,0,0,1,1,0,1,0,0
4,40.0,10.0,35917.12,9.0,6.0,34.0,4.0,47.0,18.0,5.39,6.0,1523.8,28.0,2,164.95,275.5,6,184.47,8747,2,0,18,0,0,0,0,1,1,0,1,0,0
6,40.0,10.0,35917.12,9.0,6.0,34.0,4.0,47.0,18.0,6.39,6.0,1523.8,24.08,2,164.95,215.79,6,244.19,8747,2,0,18,0,0,0,0,1,1,0,1,0,0
7,41.0,10.0,35917.12,9.0,6.0,34.0,4.0,47.0,18.0,5.39,6.0,1523.8,23.43,2,164.95,94.83,4,345.15,8747,2,0,18,0,0,0,0,1,1,0,1,0,0
8,41.0,10.0,35917.12,9.0,6.0,34.0,4.0,47.0,18.0,5.39,6.0,1523.8,28.8,2,164.95,174.23,4,265.74,8747,2,0,18,0,0,0,0,1,1,0,1,0,0
1,28.0,3.0,72503.56,6.0,8.0,31.0,9.0,60.0,16.0,22.41,11.0,4205.6,26.71,2,362.85,51.91,1,422.74,8750,2,0,13,0,1,1,0,0,1,1,0,1,1
8,28.0,3.0,72503.56,6.0,8.0,31.0,9.0,60.0,18.0,22.41,15.0,4205.6,35.86,2,362.85,107.36,2,377.29,8750,2,0,13,0,1,1,0,0,1,1,0,1,1
1,22.0,9.0,58214.12,7.0,9.0,30.0,7.0,59.0,17.0,2.69,11.0,2215.84,36.22,2,183.28,276.23,4,281.51,8751,2,0,5,0,1,0,0,0,1,1,1,1,0
2,22.0,9.0,58214.12,7.0,9.0,30.0,7.0,59.0,17.0,2.69,11.0,2215.84,37.03,2,183.28,99.16,2,438.58,8751,2,0,5,0,1,0,0,0,1,1,1,1,0
4,22.0,9.0,58214.12,7.0,9.0,30.0,7.0,57.0,17.0,2.69,11.0,2215.84,27.86,2,183.28,51.68,2,486.06,8751,2,0,6,0,1,0,0,0,1,1,1,1,0
6,23.0,9.0,58214.12,7.0,9.0,30.0,7.0,60.0,19.0,6.69,11.0,2215.84,27.36,2,183.28,303.33,6,274.41,8751,2,0,6,0,1,0,0,0,1,1,1,1,0
8,22.0,9.0,58214.12,7.0,9.0,30.0,7.0,59.0,17.0,2.69,11.0,2215.84,25.52,2,183.28,318.83,3,228.91,8751,2,0,6,0,1,0,0,0,1,1,1,1,0
2,31.0,1.0,65454.36,4.0,5.0,14.0,3.0,8.0,18.0,7.17,8.0,449.97,32.83,2,130.93,97.97,2,561.16,8752,1,0,24,0,0,0,1,1,0,1,0,0,0
5,31.0,1.0,65454.36,4.0,5.0,14.0,3.0,8.0,17.0,9.17,8.0,449.97,38.47,0,130.93,116.24,2,542.88,8752,1,0,24,0,0,0,1,1,0,1,0,0,0
6,31.0,1.0,65454.36,4.0,5.0,14.0,3.0,8.0,17.0,7.17,8.0,449.97,31.8,2,130.93,183.8098859794259,5,485.46,8752,1,0,24,0,0,0,1,1,0,1,0,0,0
7,31.0,1.0,65454.36,4.0,5.0,14.0,3.0,9.0,17.0,10.17,8.0,449.97,27.71,2,130.93,410.64,6,288.48,8752,1,0,24,0,0,0,1,1,0,1,0,0,0
8,32.0,1.0,65454.36,4.0,5.0,14.0,3.0,8.0,17.0,7.17,8.0,449.97,26.59,2,130.93,596.21,6,102.91,8752,1,0,25,0,0,0,1,1,0,1,0,0,0
4,39.0,13.0,31256.02,3.0,4.0,19.0,7.0,28.0,15.0,14.76,6.0,2408.4,38.99,2,122.85,188.81,3,232.5,8753,1,0,5,0,0,1,1,1,1,0,0,1,1
7,39.0,13.0,31256.02,3.0,4.0,19.0,7.0,28.0,16.0,14.76,6.0,2408.4,35.83,2,122.85,137.85,6,313.46,8753,1,0,5,0,0,1,1,1,1,0,0,1,1
8,40.0,13.0,31256.02,3.0,4.0,19.0,7.0,28.0,15.0,14.76,6.0,2408.4,33.79,2,122.85,132.22,3,289.1,8753,1,0,5,0,0,1,1,1,1,0,0,1,1
7,36.0,2.0,18261.36,5.0,3.0,9.0,3.0,9.0,14.0,17.43,9.0,2305.16,26.63,2,26.02,30.38,3,352.17,8754,1,0,18,0,0,0,1,0,0,1,0,1,0
8,36.0,2.0,18261.36,5.0,3.0,9.0,3.0,13.0,12.0,17.43,9.0,2305.16,29.81,2,26.02,70.04,3,312.51,8754,1,0,18,0,0,0,1,0,0,1,0,1,0
2,37.0,5.0,34433.18,5.0,4.0,19.0,2.0,11.0,8.0,17.99,10.0,1683.88,38.28,2,36.29,246.12,5,264.73,8755,1,0,19,0,0,0,1,0,0,0,0,1,0
3,37.0,5.0,34433.18,5.0,4.0,19.0,2.0,9.0,11.0,17.99,14.0,1683.88,34.87,2,36.29,61.97,1,408.89,8755,1,0,19,0,0,0,1,0,0,0,0,1,0
8,38.0,5.0,34433.18,5.0,4.0,19.0,2.0,9.0,8.0,10.99,14.0,1683.88,25.87,2,36.29,345.24,6,175.62,8755,1,0,19,0,0,0,1,0,0,0,0,1,0
3,30.0,5.0,9302.12,7.0,8.0,17.0,7.0,12.0,24.0,28.32,7.0,4056.54,27.81,0,34.37,75.15,5,253.99,8756,2,0,4,0,1,1,1,0,1,1,1,0,0
4,30.0,5.0,9302.12,7.0,8.0,17.0,7.0,16.0,24.0,30.32,2120.0,4056.54,31.9,2,34.37,36.1,5,293.05,8756,2,0,4,0,1,1,1,0,1,1,1,0,0
5,30.0,5.0,9302.12,7.0,8.0,17.0,7.0,16.0,24.0,28.32,7.0,4056.54,27.34,2,34.37,183.8098859794259,1,271.96,8756,2,0,4,0,1,1,1,0,1,1,1,0,0
2,45.0,10.0,87966.96,6.0,3.0,15.0,1.0,11.0,20.0,10.24,1.0,166.72,27.82,0,64.35,188.38,2,753.73,8757,1,0,19,0,0,0,0,0,0,0,0,0,1
4,45.0,10.0,87966.96,5.0,2.0,15.0,1.0,11.0,20.0,10.24,1.0,166.72,42.14,2,64.35,321.71,5,650.4,8757,1,0,19,0,0,0,0,0,0,0,0,0,1
2,47.0,3.0,22323.28,0.0,5.0,9.0,4.0,7.0,11.0,4.2,2.0,533.12,38.13,1,53.86,21.73,2,375.34,8758,0,0,26,0,0,1,0,0,0,1,0,1,0
8,48.0,3.0,22323.28,0.0,5.0,9.0,4.0,6.0,11.0,7.2,7.0,533.12,25.83,1,53.86,234.74,6,202.33,8758,0,1,27,0,0,1,0,0,0,1,0,1,0
3,22.0,9.0,19989.65,10.0,5.0,21.0,9.0,53.0,21.0,6.24,14.0,2083.35,24.7,2,94.22,160.3,6,191.86,8759,2,0,9,0,1,0,1,0,1,1,0,0,1
4,22.0,9.0,19989.65,10.0,5.0,21.0,9.0,53.0,21.0,3.24,14.0,2083.35,23.24,2,94.22,197.34,6,154.82,8759,2,0,9,0,1,0,1,0,1,1,0,0,1
1,51.0,11.0,123485.04,5.0,5.0,6.0,3.0,15.0,9.0,8.17,1.0,1063.39,27.34,1,290.02,988.39,5,31.53,8760,0,1,19,0,1,0,0,0,1,0,0,0,0
6,51.0,11.0,123485.04,4.0,4.0,6.0,3.0,19.0,9.0,3.17,357.0,1063.39,35.05,1,290.02,801.96,5,217.96,8760,0,1,19,0,1,0,0,0,1,0,0,0,0
1,18.0,3.0,30638.28,3.0,5.0,13.0,3.0,13.0,17.0,16.41,4.0,670.13,25.49,2,57.36,102.61,4,335.75,8761,1,0,20,0,0,1,0,1,0,0,0,1,0
2,18.0,3.0,30638.28,3.0,5.0,13.0,3.0,14.0,17.0,15.41,4.0,670.13,36.0,2,57.36,189.64,6,268.72,8761,1,0,20,0,0,1,0,1,0,0,0,1,0
3,18.0,3.0,30638.28,3.0,5.0,13.0,3.0,13.0,17.0,18.41,4.0,670.13,33.53,2,57.36,44.9,1,363.45,8761,1,0,20,0,0,1,0,1,0,0,0,1,0
8,19.0,3.0,30638.28,3.0,5.0,13.0,3.0,13.0,17.0,12.41,8.0,670.13,35.95,2,57.36,162.23,6,296.13,8761,1,0,20,0,0,1,0,1,0,0,0,1,0
7,30.0,2.0,21639.39,3.0,4.0,7.0,1.0,21.0,15.0,9.71,7.0,1066.41,36.06,2,12.13,129.02,4,292.17,8762,1,0,23,0,0,0,0,0,1,0,0,0,0
8,30.0,2.0,21639.39,3.0,4.0,7.0,1.0,21.0,15.0,9.71,7.0,1066.41,28.91,2,12.13,139.81,5,291.39,8762,1,0,23,0,0,0,0,0,1,0,0,0,0
6,45.0,15.0,18829.82,8.0,8.0,24.0,4.0,22.0,6.0,12.36,13.0,1752.02,27.51,0,34.91,81.14,6,331.77,8763,1,0,8,0,0,0,1,0,1,0,1,1,0
7,46.0,15.0,18829.82,8.0,8.0,24.0,4.0,20.0,11.0,5.36,13.0,1752.02,35.84,2,34.91,145.32,6,267.59,8763,1,0,8,0,0,0,1,0,1,0,1,1,0
2,43.0,11.0,16481.42,9.0,5.0,23.0,8.0,25.0,25.0,34.12,8.0,4418.26,40.07,2,58.81,68.43,6,314.21,8764,2,0,13,0,1,0,0,1,1,0,0,0,1
4,43.0,11.0,16481.42,9.0,5.0,4974.0,8.0,25.0,23.0,28.12,8.0,4418.26,28.24,2,69730.0,21.66,2,320.98,8764,2,0,14,0,1,0,0,1,1,0,0,0,1
5,43.0,11.0,16481.42,9.0,5.0,23.0,8.0,25.0,25.0,28.12,8.0,4418.26,35.53,2,58.81,166.05,6,216.58,8764,2,0,14,0,1,0,0,1,1,0,0,0,1
2,18.0,9.0,18587.64,6.0,8.0,17.0,7.0,36.0,1087.0,12.1,12.0,2370.01,24.93,2,61.1,183.8098859794259,6,328.51,8765,2,0,7,0,1,1,0,0,0,0,1,0,1
3,18.0,9.0,18587.64,6.0,8.0,17.0,7.0,32.0,23.0,12.1,12.0,2370.01,26.09,2,61.1,183.8098859794259,6,281.12,8765,2,0,7,0,1,1,0,0,0,0,1,0,1
6,18.0,9.0,18587.64,6.0,8.0,17.0,7.0,35.0,23.0,12.1,12.0,2370.01,34.69,2,61.1,97.96,3,258.84,8765,2,0,8,0,1,1,0,0,0,0,1,0,1
7,18.0,9.0,18587.64,6.0,8.0,17.0,7.0,35.0,23.0,12.1,12.0,2370.01,39.41,2,61.1,50.35,5,326.45,8765,2,0,8,0,1,1,0,0,0,0,1,0,1
3,26.0,3.0,15503.02,6.0,7.0,30.0,6.0,38.0,23.0,6.22,7.0,3651.79,31.43,2,77.33,87.0,6,259.46,8766,2,0,4,0,1,0,0,0,1,1,1,1,1
4,26.0,3.0,15503.02,6.0,7.0,30.0,6.0,34.0,23.0,6.22,7.0,3651.79,29.34,2,77.33,45.35,2,261.11,8766,2,0,4,0,1,0,0,0,1,1,1,1,1
7,27.0,3.0,15503.02,6.0,7.0,30.0,6.0,38.0,23.0,11.22,8.0,3651.79,30.42,2,164.97,74.49,4,251.97,8766,2,0,4,0,1,0,0,0,1,1,1,1,1
8,27.0,3.0,15503.02,6.0,7.0,30.0,6.0,42.0,23.0,6.22,8.0,3651.79,23.31,2,164.97,74.65,6,271.81,8766,2,0,4,0,1,0,0,0,1,1,1,1,1
3,49.0,8.0,12763.8,8.0,6.0,20.0,4.0,8.0,8.0,8.76,0.0,1472.02,38.95,1,31.04,93.53,4,267.49,8767,1,0,28,0,0,1,1,1,0,0,0,0,1
6,49.0,8.0,12763.8,8.0,6.0,20.0,4.0,8.0,7.0,8.76,0.0,1472.02,35.1,1,31.04,58.14,6,322.88,8767,1,0,28,0,0,1,1,1,0,0,0,0,1
7,49.0,8.0,12763.8,8.0,6.0,20.0,4.0,8.0,8.0,8.76,0.0,1472.02,29.54,1,31.04,42.74,3,308.28,8767,1,1,28,0,0,1,1,1,0,0,0,0,1
3,19.0,13.0,53057.64,9.0,10.0,20.0,6.0,24.0,15.0,19.2,11.0,1491.01,36.44,2,150.79,112.73,2,456.03,8768,1,0,15,0,1,1,1,0,0,0,1,0,0
7,20.0,13.0,53057.64,9.0,10.0,20.0,6.0,24.0,13.0,19.2,11.0,1491.01,39.9,2,150.79,183.8098859794259,6,344.77,8768,1,0,15,0,1,1,1,0,0,0,1,0,0
2,19.0,14.0,16868.34,10.0,7.0,22.0,8.0,31.0,18.0,5.36,8.0,2086.07,28.01,2,101.51,68.86,4,256.71,8769,2,0,12,0,1,0,1,0,1,0,1,1,0
4,42.0,1.0,60218.28,7.0,6.0,32.0,7.0,35.0,21.0,28.2,9.0,4982.57,33.16,2,230.63,183.8098859794259,6,246.48,8770,2,0,1,0,0,1,1,1,1,1,0,0,0
5,42.0,1.0,60218.28,7.0,6.0,32.0,7.0,35.0,24.0,28.2,9.0,4982.57,34.16,2,230.63,245.19,5,333.5,8770,2,0,1,0,0,1,1,1,1,1,0,0,0
6,42.0,1.0,60218.28,7.0,6.0,32.0,7.0,35.0,21.0,34.2,9.0,4982.57,23.91,2,230.63,363.05,3,195.64,8770,2,0,1,0,0,1,1,1,1,1,0,0,0
8,42.0,1.0,60218.28,7.0,6.0,32.0,7.0,33.0,23.0,28.2,9.0,4982.57,26.54,0,230.63,73.94,2,474.75,8770,2,0,1,0,0,1,1,1,1,1,0,0,0
2,39.0,4.0,16833.1,5.0,5.0,4.0,4.0,7.0,15.0,10.99,6.0,35.71,25.12,1,51.7,95.41,5,287.16,8771,0,1,19,0,1,0,0,1,0,0,1,1,0
3,39.0,4.0,16833.1,5.0,5.0,4.0,4.0,7.0,15.0,5.99,6.0,35.71,30.63,1,51.7,160.07,6,232.5,8771,0,1,19,0,1,0,0,1,0,0,1,1,0
4,40.0,4.0,16833.1,5.0,5.0,4.0,4.0,7.0,15.0,10.99,6.0,35.71,34.51,1,51.7,84.06,5,298.51,8771,0,1,19,0,1,0,0,1,0,0,1,1,0
1,47.0,13.0,54936.2,4.0,3.0,6.0,4.0,20.0,12.0,0.9,0.0,1142.13,31.04,1,51201.0,222.32,4,358.06,8772,1,0,27,0,1,0,0,0,0,0,0,0,1
3,47.0,13.0,54936.2,4.0,3.0,6.0,4.0,20.0,12.0,4.9,0.0,1142.13,33.78,1,131.62,411.81,4,168.57,8772,1,0,27,0,1,0,0,0,0,0,0,0,1
7,47.0,13.0,54936.2,4.0,3.0,6.0,4.0,20.0,15.0,0.9,2.0,1142.13,37.49,1,131.62,106.37,1,444.01,8772,1,0,28,0,1,0,0,0,0,0,0,0,1
8,47.0,13.0,54936.2,4.0,3.0,6.0,4.0,18.0,12.0,0.9,2.0,1142.13,33.22,1,131.62,382.56,6,217.83,8772,1,0,28,0,1,0,0,0,0,0,0,0,1
1,29.0,13.0,7186.5,6.0,10.0,23.0,7.0,42.0,21.0,5.89,7.0,2241.6,31.11,2,23.63,95.33,6,256.12,8773,2,0,18,0,0,0,0,1,1,0,1,1,1
4,29.0,13.0,7186.5,6.0,10.0,23.0,7.0,42.0,22.0,5.89,7.0,2241.6,29.98,2,23.63,96.07,6,255.38,8773,2,0,19,0,0,0,0,1,1,0,1,1,1
7,29.0,13.0,7186.5,6.0,10.0,23.0,7.0,46.0,22.0,5.89,12.0,2241.6,26.0,2,23.63,43.0,5,298.46,8773,2,0,19,0,0,0,0,1,1,0,1,1,1
8,29.0,13.0,7186.5,6.0,10.0,23.0,7.0,39.0,22.0,5.89,12.0,2241.6,29.42,2,23.63,83.92,6,267.53,8773,2,0,19,0,0,0,0,1,1,0,1,1,1
1,53.0,11.0,21963.84,2.0,5.0,12.0,4.0,3.0,8.0,5.35,2.0,902.69,29.6,1,38.07,19.19,1,348.97,8775,0,0,22,0,0,1,1,0,1,0,0,0,1
3,53.0,11.0,21963.84,2.0,5.0,12.0,4.0,-5.0,3329.0,5.35,2.0,902.69,38.94,1,38.07,161.79,6,256.37,8775,0,0,22,0,0,1,1,0,1,0,0,0,1
4,53.0,11.0,21963.84,2.0,5.0,12.0,4.0,0.0,8.0,5.35,2.0,902.69,32.58,1,38.07,183.8098859794259,4,324.81,8775,0,0,22,0,0,1,1,0,1,0,0,0,1
6,53.0,11.0,21963.84,2.0,5.0,12.0,4.0,0.0,1086.0,9.35,6.0,902.69,37.36,1,38.07,153.61,4,244.55,8775,0,0,23,0,0,1,1,0,1,0,0,0,1
1,20.0,5.0,121277.0,4.0,1.0,7.0,4.0,8.0,10.0,7.69,4.0,867.24,33.37,1,375.4,795.48,4,87.56,8776,0,1,26,0,0,1,0,0,1,1,0,0,1
2,20.0,5.0,121277.0,4.0,1.0,7.0,4.0,8.0,10.0,7.69,4.0,867.24,32.01,1,375.4,128.14,1,724.9,8776,0,1,26,0,0,1,0,0,1,1,0,0,1
3,20.0,5.0,121277.0,4.0,1.0,7.0,4.0,9.0,10.0,7.69,4.0,867.24,34.08,1,375.4,136.42,1,716.62,8776,0,1,26,0,0,1,0,0,1,1,0,0,1
4,21.0,5.0,121277.0,4.0,1.0,7.0,4.0,9.0,10.0,7.69,4.0,867.24,40.9,1,375.4,186.42,3,686.62,8776,0,1,26,0,0,1,0,0,1,1,0,0,1
5,20.0,5.0,121277.0,4.0,1.0,7.0,4.0,13.0,10.0,7.69,4.0,867.24,31.2,1,375.4,235.59,1,617.46,8776,0,1,26,0,0,1,0,0,1,1,0,0,1
8,21.0,5.0,121277.0,4.0,1.0,7.0,4.0,12.0,12.0,7.69,8.0,867.24,37.87,1,375.4,501.48,3,371.56,8776,0,1,26,0,0,1,0,0,1,1,0,0,1
1,28.0,9.0,30883.32,6.0,5.0,8.0,3.0,10.0,10.0,9.24,6.0,1891.76,25.66,2,50.15,265.56,6,205.45,8777,1,0,15,0,0,0,1,0,1,1,0,0,0
3,28.0,9.0,30883.32,6.0,5.0,8.0,3.0,15.0,10.0,9.24,6.0,1891.76,35.98,2,50.15,89.43,5,371.58,8777,1,0,15,0,0,0,1,0,1,1,0,0,0
5,28.0,9.0,30883.32,6.0,5.0,8.0,3.0,15.0,10.0,9.24,6.0,1891.76,36.14,2,50.15,42.87,3,398.15,8777,1,0,15,0,0,0,1,0,1,1,0,0,0
6,28.0,9.0,30883.32,6.0,5.0,8.0,3.0,15.0,10.0,9.24,9.0,1891.76,27.35,2,50.15,64.99,2,366.03,8777,1,0,15,0,0,0,1,0,1,1,0,0,0
8,28.0,9.0,30883.32,6.0,5.0,8.0,3.0,15.0,7.0,11.24,9.0,1891.76,24.82,2,50.15,183.8098859794259,3,367.13,8777,1,0,15,0,0,0,1,0,1,1,0,0,0
1,21.0,3.0,53075.22,7.0,8.0,20.0,7.0,43.0,25.0,17.23,9.0,3605.94,37.45,2,249.88,58.2,1,359.81,8778,2,0,13,0,0,1,0,0,1,1,1,0,1
2,24.0,12.0,34150.84,10.0,10.0,29.0,4.0,46.0,17.0,11.93,7.0,2089.71,26.69,2,67.97,299.17,6,217.55,8779,2,0,9,0,0,1,0,0,0,0,1,1,0
5,24.0,12.0,34150.84,10.0,10.0,29.0,4.0,46.0,17.0,11.93,7.0,2089.71,32.15,2,67.97,144.96,5,361.76,8779,2,0,9,0,0,1,0,0,0,0,1,1,0
3,53.0,4.0,69886.64,4.0,6.0,3.0,1.0,10.0,1.0,7.52,2.0,683.01,34.82,1,57.13,76.4,2,683.86,8780,0,0,17,0,0,0,0,1,0,0,0,0,0
6,53.0,4.0,69886.64,4.0,6.0,3.0,1.0,10.0,1.0,7.52,2.0,683.01,39.75,1,857.4,218.54,6,581.72,8780,0,0,17,0,0,0,0,1,0,0,0,0,0
1,41.0,13.0,86415.56,5.0,4.0,16.0,4.0,8.0,18.0,13.3,6.0,107.03,36.99,2,177.59,189.03,5,623.81,8781,1,0,7,0,0,0,0,0,1,1,0,0,1
3,41.0,13.0,86415.56,5.0,4.0,16.0,4.0,9.0,18.0,13.3,11.0,107.03,35.67,0,177.59,55.56,1,717.28,8781,1,0,7,0,0,0,0,0,1,1,0,0,1
7,49.0,9.0,93817.62,1.0,6.0,4.0,1.0,5.0,8.0,8.99,5.0,1056.89,31.08,0,46.97,682.91,5,328.64,8782,0,1,32,0,0,0,0,0,0,0,0,1,0
4,26.0,11.0,35180.42,5.0,7.0,12.0,2.0,18.0,0.0,7.2,2.0,33.8,36.05,1,44.61,179.49,6,335.48,8783,0,0,25,0,0,0,0,0,1,0,0,0,0
5,26.0,11.0,35180.42,5.0,7.0,12.0,2.0,16.0,0.0,7.2,2.0,33.8,27.66,1,44.61,158.41,5,346.55,8783,0,0,25,0,0,0,0,0,1,0,0,0,0
6,26.0,11.0,35180.42,5.0,7.0,12.0,2.0,18.0,0.0,7.2,2.0,33.8,36.95,1,44.61,54.24,2,420.73,8783,0,0,25,0,0,0,0,0,1,0,0,0,0
8,27.0,11.0,35180.42,5.0,7.0,12.0,2.0,16.0,0.0,7.2,2.0,33.8,32.77,1,44.61,209.2,4,285.76,8783,0,0,25,0,0,0,0,0,1,0,0,0,0
6,53.0,1.0,24041.97,6.0,7.0,17.0,1.0,24.0,18.0,14.03,3.0,655.52,39.77,2,18.44,251.75,6,247.46,8784,1,0,26,0,0,1,0,0,0,0,0,0,0
8,53.0,1.0,24041.97,6.0,7.0,17.0,1.0,19.0,18.0,13.03,5.0,655.52,36.12,2,18.44,158.95,6,340.26,8784,1,0,26,0,0,1,0,0,0,0,0,0,0
1,25.0,8.0,33940.0,3.0,5.0,3.0,2.0,8.0,2.0,2.82,0.0,947.25,31.39,1,56.5,167.35,3,324.48,8785,0,0,26,0,0,0,0,0,0,0,0,0,1
7,26.0,8.0,33940.0,3.0,5.0,3.0,2.0,5.0,2.0,4.82,0.0,947.25,34.29,1,56.5,233.27,6,288.56,8785,0,0,27,0,0,0,0,0,0,0,0,0,1
1,38.0,2.0,11073.6,3.0,3.0,13.0,4.0,10.0,10.0,8.78,2.0,1097.02,23.82,1,27.76,92.45,6,239.78,8786,1,0,32,0,1,1,0,1,0,0,0,1,0
2,38.0,2.0,11073.6,3.0,3.0,13.0,4.0,7.0,12.0,8.78,2.0,1097.02,32.54,1,27.76,63.29,4,248.93,8786,1,0,32,0,1,1,0,1,0,0,0,1,0
3,39.0,2.0,11073.6,3.0,3.0,13.0,4.0,8.0,12.0,8.78,2.0,1097.02,37.86,0,27.76,88.79,6,243.44,8786,1,0,32,0,1,1,0,1,0,0,0,1,0
8,39.0,2.0,11073.6,3.0,3.0,13.0,4.0,8.0,12.0,8.78,2.0,1097.02,24.92,1,2017.0,183.8098859794259,6,248.25,8786,1,0,32,0,1,1,0,1,0,0,0,1,0
7,41.0,8.0,9299.1,6.0,7.0,34.0,7.0,51.0,13.0,19.15,11.0,1531.05,27.93,2,41.63,86.85,6,268.41,8787,1,0,9,0,0,1,0,0,1,0,1,1,1
3,28.0,12.0,27685.04,7.0,6.0,7.0,3.0,9.0,1087.0,7.46,4.0,1055.94,29.78,0,66.65,60.94,2,381.92,8788,1,0,27,0,0,1,1,0,0,1,0,0,0
5,29.0,12.0,27685.04,7.0,6.0,7.0,3.0,10.0,13.0,7.46,4.0,1055.94,39.44,1,66.65,75.19,2,367.68,8788,1,0,28,0,0,1,1,0,0,1,0,0,0
6,29.0,12.0,27685.04,7.0,6.0,7.0,3.0,10.0,15.0,9.46,4.0,1055.94,35.13,1,66.65,228.7,5,244.16,8788,1,0,28,0,0,1,1,0,0,1,0,0,0
3,38.0,7.0,9026.64,8.0,8.0,17.0,6.0,23.0,15.0,8.22,7.0,2018.44,36.87,2,31.38,13.16,1,255.38,8789,2,0,12,0,1,0,1,0,0,1,0,1,1
4,38.0,7.0,9026.64,8.0,8.0,17.0,6.0,23.0,12.0,9.22,7.0,2018.44,35.61,2,31.38,15.38,1,253.16,8789,2,0,12,0,1,0,1,0,0,1,0,1,1
8,39.0,7.0,9026.64,8.0,8.0,17.0,6.0,23.0,15.0,8.22,9.0,2018.44,27.04,0,31.38,52.96,6,265.58,8789,2,0,12,0,1,0,1,0,0,1,0,1,1
1,28.0,8.0,40633.86,5.0,7.0,13.0,1.0,15.0,9.0,7.68,1.0,628.11,24.07,1,19.13,183.8098859794259,4,471.27,8791,1,0,22,0,0,0,0,1,0,0,0,0,0
2,28.0,8.0,40633.86,5.0,7.0,13.0,1.0,15.0,9.0,7.68,1.0,628.11,35.08,1,19.13,90.59,2,497.5,8791,1,0,22,0,0,0,0,1,0,0,0,0,0
5,28.0,8.0,40633.86,5.0,7.0,13.0,1.0,15.0,9.0,13.68,4.0,628.11,27.72,1,19.13,256.4,4,351.68,8791,1,0,23,0,0,0,0,1,0,0,0,0,0
6,28.0,8.0,40633.86,5.0,7.0,13.0,1.0,13.0,7.0,7.68,4.0,628.11,24.16,1,19.13,126.61,3,471.47,8791,1,0,23,0,0,0,0,1,0,0,0,0,0
4,55.0,8.0,131254.8,3.0,6.0,8.0,2.0,2.0,8.0,10.52,4.0,548.71,28.65,1,216.77,262.84,1,864.38,8792,0,0,18,0,0,0,0,1,0,0,1,0,0
5,55.0,8.0,131254.8,3.0,6.0,8.0,2.0,2.0,8.0,10.52,4.0,548.71,36.62,1,216.77,156.52,2,980.7,8792,0,0,18,0,0,0,0,1,0,0,1,0,0
